eventIdx,clusterIdx,avgWire,superlayer,trkIds
1494,5,77.8571,3,-1
1494,6,71.5000,4,-1
1494,7,64.6667,5,-1
1494,8,59.3333,6,-1
1495,1,13.4000,1,-1
1496,1,57.8000,3,-1
1496,2,60.6667,3,-1
1496,3,61.8333,4,-1
1496,4,32.0000,5,-1
1496,5,32.0000,6,-1
1497,1,46.1667,1,-1
1497,2,50.3333,1,-1
1497,3,56.1667,1,-1
1497,4,49.0000,2,-1
1497,5,58.5000,2,-1
1497,6,49.4000,3,-1
1497,7,53.0000,4,-1
1497,8,58.8333,5,-1
1497,9,62.5000,6,-1
1498,1,48.7500,5,-1
1498,2,50.5000,6,-1
1499,1,62.6667,1,-1
1499,2,63.0000,2,-1
1500,1,30.5714,1,-1
1500,2,32.3636,2,-1
1500,3,30.5000,3,-1
1500,4,33.7000,3,-1
1500,5,37.3333,4,-1
1500,6,48.0000,5,-1
1500,7,52.7143,6,-1
1501,1,63.0000,1,-1
1501,2,70.7500,1,-1
1501,3,72.5000,2,-1
1501,4,68.6667,3,-1
1501,5,72.2500,4,-1
1501,6,79.0000,5,-1
1501,7,82.5000,6,-1
1502,1,62.4000,1,-1
1502,2,61.3333,2,-1
1502,3,66.0000,3,-1
1502,4,65.5714,4,-1
1502,5,76.4286,5,-1
1502,6,75.8333,6,-1
1503,1,63.5000,1,1
1503,2,60.5714,2,1
1503,3,56.8000,3,1
1503,4,52.2857,4,1
1503,5,41.8333,5,1
1503,6,37.8333,6,1
1504,1,65.0000,1,-1
1504,2,69.0000,2,-1
1504,3,33.5000,3,-1
1504,4,63.0000,3,-1
1504,5,36.0000,4,-1
1504,6,64.3333,4,-1
1504,7,67.6667,4,-1
1504,8,67.6667,5,-1
1504,9,28.0000,6,-1
1504,10,67.6000,6,-1
1504,11,72.5000,6,-1
1505,1,95.6667,4,-1
1505,2,91.0000,5,-1
1505,3,103.5000,6,-1
1506,1,58.1818,1,1
1506,2,51.8333,2,-1
1506,3,61.5000,2,1
1506,4,51.8333,3,1
1506,5,53.6250,4,1
1506,6,39.5000,5,1
1506,7,40.1429,6,1
1507,1,51.0000,3,-1
1508,1,41.0000,1,-1
1508,2,37.8333,2,-1
1508,3,43.5000,3,-1
1508,4,40.6667,4,-1
1508,5,52.6667,5,-1
1508,6,84.6667,5,-1
1508,7,49.4000,6,-1
1508,8,83.5000,6,-1
1509,1,63.8333,3,-1
1509,2,64.0000,4,-1
1510,1,76.3333,3,-1
1511,1,51.0000,3,-1
1511,2,49.0000,4,-1
1512,1,88.6000,1,1
1512,2,90.6250,2,-1
1512,3,84.3333,2,-1
1512,4,86.0000,2,1
1512,5,86.0000,3,1
1512,6,83.5000,4,1
1512,7,13.3333,5,-1
1512,8,87.6667,5,1
1512,9,85.0000,6,1
1513,1,23.2500,1,1
1513,2,23.0000,2,1
1513,3,26.4000,2,-1
1513,4,20.0000,3,1
1513,5,18.1429,4,1
1513,6,11.5714,5,1
1513,7,10.0000,6,1
1513,8,14.0000,6,-1
1514,1,5.6667,1,-1
1514,2,5.5000,2,-1
1514,3,9.6667,3,-1
1514,4,9.4286,4,-1
1514,5,21.0000,5,-1
1514,6,20.5000,6,-1
1515,1,21.3333,1,1
1515,2,20.5714,2,1
1515,3,26.5000,3,1
1515,4,28.0000,4,1
1515,5,33.1429,5,-1
1515,6,47.7500,5,1
1515,7,35.6667,6,-1
1515,8,49.3333,6,1
1516,1,63.3333,3,-1
1516,2,69.0000,4,-1
1517,1,2.6667,1,-1
1517,2,36.0000,1,-1
1517,3,64.7500,1,-1
1517,4,3.1429,2,-1
1517,5,60.7500,2,-1
1517,6,70.0000,2,-1
1517,7,2.0000,3,-1
1517,8,7.6667,3,-1
1517,9,28.8333,3,-1
1517,10,58.0000,3,-1
1517,11,6.0000,4,-1
1517,12,52.1000,4,-1
1517,13,5.0000,5,-1
1517,14,12.0000,5,-1
1517,15,41.5000,5,-1
1517,16,7.4000,6,-1
1517,17,13.6250,6,-1
1517,18,37.7778,6,-1
1518,1,18.0000,1,1
1518,2,20.2500,2,1
1518,3,19.8571,3,1
1518,4,23.5000,4,1
1518,5,29.7500,4,-1
1518,6,25.1667,5,-1
1518,7,26.2500,5,-1
1518,8,35.0000,5,-1
1518,9,32.3333,5,-1
1518,10,30.6000,5,1
1518,11,34.4286,6,1
1519,1,40.3333,1,1
1519,2,37.8333,2,1
1519,3,40.5000,3,1
1519,4,38.5000,4,1
1519,5,47.6667,5,1
1519,6,45.6000,6,1
1520,1,75.8000,1,-1
1520,2,83.5714,2,-1
1520,3,72.6667,3,-1
1520,4,80.8571,4,-1
1520,5,76.7143,5,-1
1520,6,85.1667,6,-1
1521,1,72.0000,5,-1
1521,2,76.1250,6,-1
1522,1,20.0000,1,1
1522,2,20.6667,2,1
1522,3,22.1667,3,1
1522,4,24.0000,4,1
1522,5,33.5000,5,1
1522,6,35.2000,6,1
1523,1,46.1667,1,1
1523,2,46.3333,2,1
1523,3,46.0000,3,1
1523,4,46.5000,4,1
1523,5,79.2500,4,-1
1523,6,50.8333,5,1
1523,7,80.3333,5,-1
1523,8,51.6667,6,1
1523,9,85.5000,6,-1
1524,1,48.1250,3,-1
1524,2,52.7500,4,-1
1524,3,67.5000,5,-1
1524,4,73.5000,6,-1
1525,1,41.0000,1,-1
1525,2,53.0000,4,-1
1525,3,66.5714,5,-1
1525,4,65.2000,6,-1
1526,1,18.3333,1,-1
1526,2,72.0000,1,-1
1526,3,17.3333,2,-1
1526,4,79.8000,2,-1
1526,5,21.0000,3,-1
1526,6,63.8571,3,-1
1526,7,21.5000,4,-1
1526,8,68.5000,4,-1
1526,9,30.5714,5,-1
1526,10,34.4286,5,-1
1526,11,43.2000,5,-1
1526,12,34.2000,6,-1
1526,13,44.7500,6,-1
1526,14,103.6667,6,-1
1527,1,25.8333,1,1
1527,2,29.0000,2,1
1527,3,26.6667,3,1
1527,4,30.5000,4,1
1527,5,34.5000,5,1
1527,6,38.3333,6,1
1528,1,62.3333,2,-1
1528,2,76.0000,3,-1
1528,3,55.7500,4,-1
1528,4,76.1667,4,-1
1528,5,13.6250,6,-1
1529,1,32.8571,3,-1
1529,2,35.3333,4,-1
1529,3,49.0000,5,-1
1529,4,51.1667,6,-1
1530,1,107.0000,1,-1
1530,2,95.0000,3,-1
1530,3,96.1667,4,-1
1530,4,67.0000,5,-1
1530,5,102.7500,5,-1
1530,6,64.6250,6,-1
1530,7,107.8333,6,-1
1531,1,10.5714,1,1
1531,2,11.6667,2,1
1531,3,13.6667,3,1
1531,4,16.1667,4,1
1531,5,27.4000,5,1
1531,6,29.8333,6,1
1532,1,62.4000,1,-1
1532,2,57.0000,4,-1
1532,3,37.7500,5,-1
1532,4,41.3333,5,-1
1532,5,45.6667,5,-1
1532,6,51.0000,5,-1
1532,7,42.3333,6,-1
1532,8,49.0000,6,-1
1533,1,53.0000,1,-1
1533,2,51.6667,1,-1
1533,3,57.4286,1,-1
1533,4,59.3333,2,-1
1533,5,50.5714,3,-1
1533,6,53.0000,4,-1
1533,7,60.6000,4,-1
1533,8,67.6000,5,-1
1533,9,64.8333,5,-1
1533,10,70.7500,6,-1
1533,11,69.0000,6,-1
1533,12,74.5714,6,-1
1534,1,48.0000,2,-1
1535,1,21.5714,1,-1
1535,2,19.0000,1,-1
1535,3,25.0000,1,-1
1535,4,19.0000,2,-1
1535,5,23.5000,2,-1
1535,6,22.0000,3,-1
1535,7,26.0000,3,-1
1535,8,19.2500,4,-1
1535,9,27.4286,4,-1
1535,10,15.5000,5,-1
1535,11,51.3750,5,-1
1535,12,13.0000,6,-1
1535,13,52.2500,6,-1
1536,1,54.0000,1,-1
1536,2,53.5000,2,-1
1536,3,58.5714,3,-1
1536,4,58.6667,4,-1
1536,5,40.1429,5,-1
1536,6,73.3333,5,-1
1536,7,69.8000,5,-1
1536,8,69.3333,6,-1
1537,1,33.0000,5,-1
1538,1,39.1667,1,1
1538,2,39.2000,2,1
1538,3,41.8000,3,1
1538,4,43.6000,4,1
1538,5,56.8000,5,1
1538,6,58.8000,6,1
1539,1,58.2500,6,-1
1540,1,27.6667,1,-1
1540,2,32.8571,1,-1
1540,3,34.1429,2,-1
1540,4,39.4286,4,-1
1541,1,85.3333,5,-1
1542,1,85.2000,3,-1
1542,2,85.6667,4,-1
1542,3,75.0000,5,-1
1542,4,31.8000,6,-1
1542,5,74.0000,6,-1
1543,1,48.8333,1,1
1543,2,45.6667,2,1
1543,3,49.5000,3,1
1543,4,47.3333,4,1
1543,5,54.7000,5,-1
1543,6,59.8333,5,1
1543,7,57.0000,6,1
1543,8,69.3333,6,-1
1544,1,8.6667,1,-1
1544,2,9.4286,2,-1
1544,3,7.8333,3,-1
1544,4,7.1667,4,-1
1544,5,3.4286,5,-1
1544,6,2.5000,6,-1
1545,1,61.4286,1,1
1545,2,58.8333,2,1
1545,3,61.3333,3,1
1545,4,60.1667,4,1
1545,5,74.5714,5,1
1545,6,71.5000,6,-1
1545,7,74.3333,6,1
1546,1,63.5000,1,1
1546,2,58.0000,2,1
1546,3,56.5000,3,1
1546,4,49.1429,4,1
1546,5,37.0000,5,1
1546,6,31.6667,6,1
1547,1,21.1250,5,-1
1547,2,27.5000,5,-1
1547,3,26.0000,6,-1
1548,1,47.1429,3,-1
1548,2,54.5000,4,-1
1548,3,73.8000,4,-1
1548,4,52.8571,5,-1
1548,5,50.2500,5,-1
1548,6,72.1250,5,-1
1548,7,55.5000,6,-1
1548,8,79.5000,6,-1
1549,1,39.0000,6,-1
1550,1,6.0000,1,1
1550,2,17.0000,1,-1
1550,3,5.8333,2,1
1550,4,17.0000,2,-1
1550,5,9.7143,3,1
1550,6,21.7143,3,-1
1550,7,11.5000,4,1
1550,8,29.5000,4,-1
1550,9,26.3333,5,1
1550,10,28.0000,6,1
1551,1,80.6000,5,-1
1551,2,77.0000,6,-1
1552,1,72.5714,1,-1
1552,2,75.5714,1,-1
1552,3,72.2000,2,-1
1552,4,79.1429,2,-1
1552,5,76.0000,2,-1
1552,6,77.6667,3,-1
1552,7,75.8750,3,-1
1552,8,67.5714,4,-1
1552,9,80.1429,4,-1
1552,10,86.1667,5,-1
1552,11,87.3333,6,-1
1553,1,19.5000,1,1
1553,2,29.5556,1,-1
1553,3,18.0000,2,1
1553,4,23.0000,3,1
1553,5,64.8000,3,-1
1553,6,23.1429,4,1
1553,7,39.0000,5,1
1553,8,28.6667,6,-1
1553,9,38.6667,6,1
1554,1,33.5000,1,1
1554,2,32.5000,2,1
1554,3,30.0000,3,1
1554,4,27.5714,4,1
1554,5,22.0000,5,1
1554,6,19.5000,6,1
1555,1,30.6000,4,-1
1555,2,41.4000,5,-1
1555,3,46.0000,6,-1
1556,1,7.6667,1,1
1556,2,7.1429,2,1
1556,3,8.8333,3,1
1556,4,8.8333,4,1
1556,5,16.8000,5,1
1556,6,16.6667,6,1
1557,1,19.6667,1,-1
1557,2,25.4286,2,-1
1557,3,24.0000,3,-1
1557,4,29.2000,4,-1
1557,5,41.5000,5,-1
1557,6,47.5000,6,-1
1558,1,21.8333,1,-1
1558,2,35.0000,1,-1
1558,3,25.6667,2,-1
1558,4,36.5000,2,-1
1558,5,18.5000,3,-1
1558,6,39.8333,3,-1
1558,7,18.2500,4,-1
1558,8,43.1429,4,-1
1558,9,56.1667,5,-1
1558,10,34.5000,6,-1
1558,11,59.6667,6,-1
1559,1,15.6667,1,-1
1559,2,14.5714,2,-1
1559,3,23.5000,2,-1
1559,4,15.2500,4,-1
1559,5,27.7500,5,-1
1559,6,27.4000,6,-1
1560,1,49.4000,6,-1
1561,1,22.8333,1,-1
1561,2,23.0000,2,-1
1561,3,29.2500,3,-1
1562,1,31.8333,1,-1
1562,2,32.5000,2,-1
1562,3,31.8571,3,-1
1562,4,33.0000,4,-1
1562,5,37.5000,5,-1
1562,6,38.5714,6,-1
1563,1,43.4000,1,-1
1563,2,43.3333,2,-1
1563,3,44.0000,3,-1
1563,4,45.6667,4,-1
1563,5,56.7143,5,-1
1563,6,58.5000,6,-1
1564,1,24.0000,1,1
1564,2,24.2000,2,1
1564,3,28.5000,3,1
1564,4,31.0000,4,1
1564,5,48.4286,5,1
1564,6,51.0000,6,1
1565,1,33.2000,1,1
1565,2,45.2500,1,-1
1565,3,32.4000,2,1
1565,4,35.0000,3,1
1565,5,57.6667,3,-1
1565,6,35.5000,4,1
1565,7,64.0000,4,-1
1565,8,47.0000,5,1
1565,9,47.1429,6,1
1566,1,15.0000,1,1
1566,2,18.5714,1,-1
1566,3,13.5000,2,1
1566,4,17.3333,2,-1
1566,5,20.1429,3,1
1566,6,21.2000,4,1
1566,7,42.0000,5,1
1566,8,42.1667,6,1
1567,1,61.5714,3,-1
1567,2,61.0000,4,-1
1567,3,68.1667,5,-1
1567,4,67.5000,6,-1
1568,1,102.3333,6,-1
1569,1,68.0000,1,-1
1569,2,68.0000,2,-1
1569,3,58.0000,3,-1
1569,4,55.0000,4,-1
1569,5,36.0000,5,-1
1569,6,101.5000,5,-1
1569,7,32.5714,6,-1
1570,1,5.2000,5,-1
1570,2,5.6000,6,-1
1571,1,102.0000,5,-1
1571,2,104.2500,6,-1
1572,1,43.3333,3,-1
1572,2,46.4000,4,-1
1572,3,65.5000,5,-1
1572,4,69.5000,6,-1
1573,1,15.5714,1,-1
1573,2,36.6667,1,-1
1573,3,17.8571,2,-1
1573,4,72.0000,2,-1
1573,5,22.6667,3,-1
1573,6,28.8333,4,-1
1573,7,52.7143,5,-1
1573,8,59.2000,6,-1
1574,1,40.6667,1,-1
1574,2,39.6667,3,-1
1574,3,42.2500,4,-1
1575,1,30.0000,3,-1
1575,2,38.6000,4,-1
1575,3,84.0000,5,-1
1575,4,90.2000,6,-1
1576,1,24.8571,5,-1
1576,2,81.3333,5,-1
1576,3,25.6000,6,-1
1576,4,79.5000,6,-1
1577,1,59.4286,1,-1
1577,2,57.1667,2,-1
1577,3,61.1667,2,-1
1577,4,61.3333,3,-1
1577,5,62.0000,4,-1
1577,6,72.6667,5,-1
1577,7,73.0000,6,-1
1578,1,50.1667,1,1
1578,2,50.0000,2,1
1578,3,50.6000,3,1
1578,4,62.2500,3,-1
1578,5,51.5000,4,1
1578,6,70.5000,4,-1
1578,7,59.5000,5,1
1578,8,60.4000,6,1
1579,1,43.0000,1,-1
1579,2,41.2000,2,-1
1579,3,42.0000,3,-1
1579,4,40.5000,4,-1
1579,5,45.6000,5,-1
1579,6,72.3333,5,-1
1579,7,44.2500,6,-1
1579,8,77.3333,6,-1
1580,1,49.5000,1,-1
1580,2,51.1667,2,-1
1580,3,33.0000,3,-1
1580,4,41.8333,3,-1
1580,5,34.1667,4,-1
1580,6,45.5000,4,-1
1580,7,30.3333,5,-1
1580,8,32.6667,6,-1
1581,1,55.6667,5,-1
1581,2,62.0000,6,-1
1582,1,72.0000,1,1
1582,2,73.4000,2,1
1582,3,70.4000,3,1
1582,4,72.0000,4,1
1582,5,73.4000,5,1
1582,6,75.0000,6,1
1583,1,67.6667,5,-1
1584,1,41.2500,1,-1
1584,2,42.0000,2,-1
1584,3,42.4000,3,-1
1584,4,40.5000,4,-1
1584,5,48.0000,5,-1
1584,6,46.0000,6,-1
1585,1,44.2000,6,-1
1586,1,16.1429,1,-1
1586,2,16.6667,2,-1
1586,3,21.4286,3,-1
1586,4,23.6000,4,-1
1586,5,48.5000,5,-1
1586,6,48.8571,6,-1
1587,1,65.0000,3,-1
1587,2,69.2000,4,-1
1587,3,74.0000,5,-1
1587,4,67.0000,6,-1
1588,1,22.5000,1,1
1588,2,22.8000,2,1
1588,3,8.0000,3,-1
1588,4,18.5000,3,1
1588,5,11.3333,4,-1
1588,6,17.0000,4,1
1588,7,7.6364,5,1
1588,8,33.5000,5,-1
1588,9,6.0000,6,1
1588,10,36.7143,6,-1
1589,1,39.8000,1,-1
1589,2,43.5000,1,-1
1589,3,44.5000,2,-1
1589,4,40.0000,3,-1
1589,5,48.1667,3,-1
1589,6,45.5000,4,-1
1589,7,49.4000,4,-1
1589,8,57.1667,4,-1
1589,9,50.7500,5,-1
1589,10,48.2000,5,-1
1589,11,54.6667,5,-1
1589,12,44.3333,6,-1
1589,13,54.5714,6,-1
1590,1,23.6000,6,-1
1591,1,43.6250,3,-1
1591,2,48.0000,3,-1
1592,1,17.6667,1,-1
1592,2,23.3333,1,-1
1592,3,42.2857,1,-1
1592,4,48.8333,1,-1
1592,5,20.5000,2,-1
1592,6,43.6000,2,-1
1592,7,48.6667,2,-1
1592,8,19.3333,3,-1
1592,9,42.6667,3,-1
1592,10,23.0000,4,-1
1592,11,49.2857,4,-1
1592,12,29.0000,5,-1
1592,13,33.0000,6,-1
1592,14,91.4000,6,-1
1593,1,44.1667,1,-1
1593,2,41.1667,2,-1
1593,3,45.1667,3,-1
1593,4,43.6000,4,-1
1593,5,58.1667,5,-1
1593,6,56.5000,6,-1
1594,1,70.2000,1,-1
1594,2,71.3333,2,-1
1594,3,68.7000,3,-1
1594,4,68.5000,4,-1
1594,5,60.0000,5,-1
1594,6,59.1429,6,-1
1595,1,30.3333,3,-1
1595,2,28.1429,4,-1
1595,3,84.2000,4,-1
1596,1,64.4000,5,-1
1596,2,67.6667,6,-1
1597,1,43.5000,5,-1
1597,2,48.6250,6,-1
1598,1,37.4000,1,-1
1598,2,16.3333,5,-1
1598,3,14.7500,6,-1
1599,1,31.8000,5,-1
1600,1,33.2500,5,-1
1600,2,32.0000,6,-1
1601,1,25.5000,1,-1
1601,2,26.6667,2,-1
1601,3,29.5000,3,-1
1601,4,32.6667,4,-1
1601,5,46.5000,5,-1
1601,6,49.6250,5,-1
1601,7,51.5000,6,-1
1602,1,19.3333,1,-1
1602,2,17.6000,2,-1
